,PSNR,LOSS
0,23.54116522130902,0.005309444
1,26.790844959771174,0.0027426495
2,28.438284691735376,0.0020703145
3,28.646313060321326,0.0019463466
4,29.412455845080473,0.0016920802
5,29.85584845187517,0.001565799
6,30.19237889140615,0.0014697262
7,30.150221373443813,0.001435823
8,30.530336509231677,0.0013601971
9,30.378671917387447,0.0013613572
