,PSNR,LOSS
0,23.97027311312152,0.0050484566
1,24.251983855082184,0.004830724
2,24.402981872681774,0.004643775
3,24.377258680519134,0.0045923404
4,24.99341893684675,0.003987211
5,26.627133301616777,0.0029710364
6,25.202118798376162,0.0036835105
7,27.019999378493935,0.0027594117
8,27.24170983469196,0.0026589104
9,27.32950693084771,0.002601629
