,PSNR,LOSS
0,27.26590379787895,0.0026247012
1,27.523057815431212,0.0025334752
2,27.621827994021437,0.0024850492
3,27.688599547993334,0.0024498624
4,27.747005064694466,0.0024150498
5,27.8297278941975,0.0023728881
6,27.9401015106282,0.002325135
7,27.991466403580297,0.0022968487
8,28.173743076348774,0.002228582
9,28.176317384270252,0.0022089412
